ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage
752,script_45435.txt,Function,Performing data quality control,Quality Filtering,0.738892496,Quality Control,0.859677196,Quality Control,"{'prompt_tokens': 4013, 'completion_tokens': 2, 'total_tokens': 4015}"
753,script_45435.txt,Function,Calculating vegetation cover,Calculate Tree Cover Area,0.811241627,Fractional Vegetation Cover (FVC) Calculation,0.934169173,Vegetation Cover Classification,"{'prompt_tokens': 4012, 'completion_tokens': 6, 'total_tokens': 4018}"
754,script_45435.txt,Function,Calculating leaf area index,Calculates Green Leaf Index (GLI),0.761351526,Vegetation Indices/Index Calculation,0.916854978,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4013, 'completion_tokens': 9, 'total_tokens': 4022}"
755,script_45435.txt,Function,Visualizing results as a map layer,Visualize Data Layers,0.817379892,Visualize Data Layers,0.886923432,Map Visualization Of Feature Collection,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
756,script_45435.txt,Function,Exporting image to drive,Export Processed Images To Drive,0.861471117,Export Processed Images To Drive,0.941817045,Export Processed Data To Drive,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
757,script_48.txt,Function,Clipping image to area of interest,Clip Images To A Specific Region,0.860956907,Clip Images To A Specific Region,0.95088768,Clip Images To A Specific Region,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
758,script_48.txt,Function,Applying LandTrendr fit algorithm,Terrain Flattening,0.665327549,Terrain Data Generation and Analysis,0.815837801,Temporal Analysis,"{'prompt_tokens': 4016, 'completion_tokens': 2, 'total_tokens': 4018}"
759,script_48.txt,Function,Calculating indices from image bands,Image Index Calculation,0.788170218,Image Index Calculation,0.915048063,Spectral Index Computation,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
760,script_48.txt,Function,Preparing breakpoints for LandTrendr,Terrain Data Generation and Analysis,0.646616995,Data Preparation,0.805803299,Temporal Analysis,"{'prompt_tokens': 4018, 'completion_tokens': 2, 'total_tokens': 4020}"
761,script_48.txt,Function,Running LandTrendr fit,Performs Linear Fits,0.672191858,Performs Linear Fits,0.786816061,Temporal Analysis,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
762,script_48.txt,Function,Converting LandTrendr output to desired format,Convert And Format Spatial Data For Export,0.663199544,Convert And Format Spatial Data For Export,0.857527375,Data Conversion,"{'prompt_tokens': 4019, 'completion_tokens': 2, 'total_tokens': 4021}"
763,script_48.txt,Function,Calculating time since last vertex,Calculate Ratio Between Recent And Historical Images,0.646021545,Distance Calculation,0.80894506,Temporal Analysis,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
764,script_48.txt,Function,Calculating segment length,Distance Calculation,0.678287029,Distance Calculation,0.876616478,Spatial Analysis,"{'prompt_tokens': 4012, 'completion_tokens': 2, 'total_tokens': 4014}"
765,script_49902.txt,Function,Filtering image collection by date and geometry,Filter Image Collection By Date And Boundaries,0.890612364,Filter Image Collection By Date And Boundaries,0.945040226,Filter Image Collection By Date And Region,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}"
766,script_49902.txt,Function,Calculating NDVI index,Compute Median Of NDVI,0.860132992,Computes Normalized Difference Vegetation Index (NDVI),0.889836788,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4013, 'completion_tokens': 9, 'total_tokens': 4022}"
767,script_49902.txt,Function,Calculating NDMI index,Compute Median Of NDVI,0.772943377,Calculate Normalized Difference Water Body Index (NDWBI),0.894245625,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4013, 'completion_tokens': 9, 'total_tokens': 4022}"
768,script_49902.txt,Function,Creating legend for NDMI index,Legend Creation,0.713802576,Legend Creation,0.847050428,Add A Legend,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}"
769,script_50.txt,Function,Create random points within an area of interest,Random Point Generation,0.7286973,Random Point Generation,0.891471684,Area Of Interest Selection,"{'prompt_tokens': 4016, 'completion_tokens': 4, 'total_tokens': 4020}"
770,script_50.txt,Function,Extract spectral information from images,Spectral Values Extraction,0.779379368,Select Specific Bands From Images,0.896545887,Spectral Index Computation,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}"
771,script_50.txt,Function,Train a random forest classifier,Train And Apply Random Forest Classifier,0.878486991,Train And Apply Random Forest Classifier,0.962459981,Classification And Machine Learning,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}"
772,script_50.txt,Function,Classify images using a trained model,Classify Images Based On Trained Model,0.919487,Classify Images Based On Trained Model,0.985093832,Classification,"{'prompt_tokens': 4015, 'completion_tokens': 1, 'total_tokens': 4016}"
773,script_50.txt,Function,Create an image collection from classified images,Exporting Classified Images,0.778938651,Display Classified Image and Indices,0.901340187,Image Mosaicking,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}"
774,script_51624.txt,Function,Composite Sentinel-1 images,Displays Composite Image,0.677817106,Displays Composite Image,0.854239166,Image Mosaicking,"{'prompt_tokens': 4014, 'completion_tokens': 4, 'total_tokens': 4018}"
775,script_51624.txt,Function,Filter image collection by date and polarization,Filter Image Collection By Date,0.875527084,Filter Image Collection By Date And Boundaries,0.938127756,Select Specific Polarization From Images,"{'prompt_tokens': 4015, 'completion_tokens': 7, 'total_tokens': 4022}"
776,script_51624.txt,Function,Visualize image with custom palette,Visualize Data With Specific Color Palettes,0.798488498,Visualize Images In Different Band Combinations,0.881780028,Visualize Data With Specific Color Palettes,"{'prompt_tokens': 4014, 'completion_tokens': 8, 'total_tokens': 4022}"
777,script_51624.txt,Function,Create layer selection widget,Filter And Select,0.635256827,Add Land Use Layer,0.836821377,'Select Data',"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
778,script_51624.txt,Function,Update map with selected image,Display Selected Images,0.670461297,Select Image,0.862284303,Map Visualization Of Feature Collection,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
779,script_52026.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.946501374,Filter Image Collection By Date And Boundaries,0.984916925,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
780,script_52026.txt,Function,Calculating mean of image collection,Calculates Median Of Image Collection,0.911447406,Calculates Mean Of Image Collection,0.986013651,Compute Mean Values,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}"
781,script_52026.txt,Function,Clipping dataset to region of interest,Clip Images To A Specific Region,0.818562627,Clip Temperature Data To Area Of Interest,0.916354299,Clip Images To A Specific Region,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
782,script_52026.txt,Function,Reducing region to mean value,Mean Reduction,0.736248493,Mean Reduction,0.882943749,Reduction Of Image Regions,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
783,script_54980.txt,Function,Image collection creation,Temporal Collection Creation,0.76209414,Filter Image Collection,0.912432373,Temporal Collection Creation,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
784,script_54980.txt,Function,Image masking and renaming,Image Masking,0.839975297,Image Masking,0.926740527,Image Masking,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}"
785,script_54980.txt,Function,Image band addition,Image Band Addition,0.928446114,Image Band Addition,0.986124873,Add Normalized Difference Band,"{'prompt_tokens': 4011, 'completion_tokens': 6, 'total_tokens': 4017}"
786,script_54980.txt,Function,Image remapping,Remapping,0.900467157,Image Mapping,0.956612229,Remapping,"{'prompt_tokens': 4011, 'completion_tokens': 2, 'total_tokens': 4013}"
787,script_54980.txt,Function,Video generation,Visualization And Output Generation,0.720698118,Visualization And Output Generation,0.85676676,"None of the themes in the list match ""Video generation"". The list appears to be focused on spatial analysis, data acquisition, and image processing, with no mention of video generation.","{'prompt_tokens': 4010, 'completion_tokens': 36, 'total_tokens': 4046}"
788,script_59099.txt,Function,Filtering image collection by date and cloud percentage,Filter Image Collection By Cloud Coverage,0.821478844,Filter Image Collection By Cloud Coverage,0.940834224,Filter Image Collection By Date And Cloud Cover,"{'prompt_tokens': 4017, 'completion_tokens': 8, 'total_tokens': 4025}"
789,script_59099.txt,Function,Calculating NDVI index,Compute Median Of NDVI,0.860132992,Computes Normalized Difference Vegetation Index (NDVI),0.889836788,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4013, 'completion_tokens': 9, 'total_tokens': 4022}"
790,script_59099.txt,Function,Mapping NDVI values to visualization,Visualize NDVI Results,0.834548235,Visualize NDVI And Date Information,0.918537736,'Visualize NDVI Results',"{'prompt_tokens': 4014, 'completion_tokens': 7, 'total_tokens': 4021}"
791,script_59099.txt,Function,Charting NDVI series by region,Generate Time Series Charts For NDVI,0.793653905,Generate Time Series Charts For NDVI,0.875815392,Generate Time Series Charts For NDVI,"{'prompt_tokens': 4015, 'completion_tokens': 8, 'total_tokens': 4023}"
792,script_62526.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.947230577,Filter Image Collection By Date And Boundaries,0.98748827,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
793,script_62526.txt,Function,Creating daily mosaics from image collection,Generate Image Composites,0.732824802,Aggregate Multiple Images,0.863207519,Image Mosaicking,"{'prompt_tokens': 4016, 'completion_tokens': 4, 'total_tokens': 4020}"
794,script_62526.txt,Function,Calculating water area using NDWI index,Calculates Normalized Difference Water Index (NDWI),0.82249558,Calculates Normalized Difference Water Index (NDWI),0.908990264,Calculates Normalized Difference Water Index (NDWI),"{'prompt_tokens': 4016, 'completion_tokens': 12, 'total_tokens': 4028}"
795,script_62526.txt,Function,Creating time series chart of water area,Generate Time Series Charts Of Water Area,0.935126901,Generate Time Series Charts Of Water Area,0.970192671,Generate Time Series Charts Of Water Area,"{'prompt_tokens': 4015, 'completion_tokens': 8, 'total_tokens': 4023}"
796,script_62526.txt,Function,Exporting feature collection to Drive,Export Processed Data To Drive,0.781232536,Export Features,0.893150866,Export Processed Data To Drive,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
797,script_65671.txt,Function,Cloud masking,Image Cloud Masking,0.901710093,Cloud And Shade Masking,0.958947599,Image Cloud Masking,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
798,script_65671.txt,Function,Image collection filtering,Filter Image Collection,0.88791275,Filter Image Collection,0.987343848,Filter Image Collection,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
799,script_65671.txt,Function,Median computation,Calculates Median Values,0.795765877,Calculates Median Values,0.929117918,Computes Median Values,"{'prompt_tokens': 4011, 'completion_tokens': 5, 'total_tokens': 4016}"
800,script_65671.txt,Function,Image exporting,Export Selected Image,0.838264465,Export Composite Image,0.938091278,Export Processed Images,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
801,script_65671.txt,Function,Table exporting,Export Processed Data,0.708237112,Export Processed Data,0.87739706,Export Processed Data,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
802,script_67562.txt,Function,Remove cloud cover from images,Cloud Cover Removal,0.826910079,Image Cloud Removal,0.935747981,Cloud Filtering,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}"
803,script_67562.txt,Function,Scale image values,Scaling Image Values,0.896866739,Scaling Image Values,0.986327171,Apply Scale Factors To Image,"{'prompt_tokens': 4011, 'completion_tokens': 6, 'total_tokens': 4017}"
804,script_67562.txt,Function,Calculate NDVI,Compute Median Of NDVI,0.883117259,Computes Normalized Difference Vegetation Index (NDVI),0.891927719,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 9, 'total_tokens': 4020}"
805,script_67562.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.812267661,Calculates Normalized Difference Water Index (NDWI),0.926571488,Calculates Normalized Difference Water Index (NDWI),"{'prompt_tokens': 4011, 'completion_tokens': 12, 'total_tokens': 4023}"
806,script_67562.txt,Function,Calculate NDBI,Calculate Normalized Difference Water Body Index (NDWBI),0.744132221,Calculate Normalized Difference Water Body Index (NDWBI),0.89713335,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 9, 'total_tokens': 4021}"
807,script_67562.txt,Function,Generate DEM,Select DEM,0.798667669,Select DEM,0.923807383,Select DEM,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
808,script_67562.txt,Function,Clip image to ROI,Select And Clip Image,0.745837212,Clip Images To A Specific Region,0.912996173,Clip Images To A Specific Region,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
809,script_71184.txt,Function,Cloud scoring,Cloud Score Computation,0.881249547,Cloud Score Computation,0.905352652,Cloud Score Computation,"{'prompt_tokens': 4010, 'completion_tokens': 4, 'total_tokens': 4014}"
810,script_71184.txt,Function,Image filtering,Filter Images,0.868269622,Filter Images,0.964441121,Filter Images,"{'prompt_tokens': 4010, 'completion_tokens': 2, 'total_tokens': 4012}"
811,script_71184.txt,Function,MNDWI calculation,Calculates Modified Normalized Difference Water Index (MNDWI),0.816015601,Calculates Modified Normalized Difference Water Index (MNDWI),0.87625885,Water Indices/Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 7, 'total_tokens': 4019}"
