ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT3.5,Usage
661,script_85219.txt,Function,Normalized difference calculation,Calculate Normalized Difference And Other Indices,0.937774181,Calculate Normalized Difference And Other Indices,0.846575022,Spectral Index Computation,4938
662,script_85219.txt,Function,Visualization setup,Visualization Setup,0.993201017,Visualization Setup,0.92757982,Visualize Satellite Images,4938
663,script_89887.txt,Function,Cloud masking operation,Cloud And Shade Masking,0.944452047,Image Cloud Masking,0.812716782,Image Cloud Masking,4938
664,script_89887.txt,Function,Water masking operation,Cloud And Water Masking,0.908532739,Cloud And Water Masking,0.749272823,Identify Water And Flood Surfaces Using Indices,4938
665,script_89887.txt,Function,Hillshade generation,Hillshade Generation,0.988780141,Hillshade Generation,0.9723351,Terrain Hillshade Generation,4938
666,script_89887.txt,Function,True color image visualization,Visualize True Color Images,0.96706897,Visualize True Color Images,0.924212515,Display True Color Images,4950
667,script_95721.txt,Function,Cloud and shadow removal,Cloud And Shadow Removal,0.983614266,Cloud And Shadow Removal,0.961617291,Cloud And Shadow Removal,4950
668,script_95721.txt,Function,"NDVI, VARI, and EVI calculation","Calculate Other Vegetation Indices/index (SAVI, EVI)",0.855426908,Compute Median Of NDVI,0.749913931,Calculate NDVI And VARI,4950
669,script_95950.txt,Function,Cloud masking for image preprocessing,Image Cloud Masking,0.959971547,Image Cloud Masking,0.857090473,Image Cloud Masking,4950
670,script_95950.txt,Function,NDVI calculation and band selection,Computes Normalized Difference Vegetation Index (NDVI),0.863708258,Addition Of NDVI,0.768335104,Calculate NDVI And EVI,4950
671,script_95950.txt,Function,Date extraction and band addition,Add Date Bands To Images,0.852533102,Add Date Bands To Images,0.786030293,Calculate Date Bands To Images,4951
672,script_95950.txt,Function,Array sorting for NDVI values,Visualize NDVI Results,0.798267186,Visualize NDVI Results,0.734574378,Sort Images By Quality,4951
673,script_95950.txt,Function,Region reduction for year data,Reduction Of Feature Data,0.833989143,Reduction Of Feature Data,0.746038437,Reduction Of Image Collection,4951
674,script_96316.txt,Function,Image collection filtering by date and location,Filter Image Collection By Date And Region,0.96578151,Filter Image Collection By Date And Region,0.897858977,Filter Image Collection By Date And Region,4951
675,script_96316.txt,Function,Quality band creation for NDVI calculation,Add NDVI Band To Images,0.830283284,Add NDVI Band To Images,0.726400971,Quality Band Creation,4951
676,script_96316.txt,Function,Mosaicking of quality NDVI images,Image Mosaicking,0.873339474,Image Mosaicking,0.819864631,Image Mosaicking,4941
677,script_96316.txt,Function,NDVI band stacking for multiple time periods,Stack Multiple Image Bands,0.873385787,Creates Animation Of NDVI Over Time,0.739414215,Stacking Multiple Images,4941
678,script_96317.txt,Function,Image Collection Filtering,Filter Image Collection,0.986509681,Filter Image Collection,0.903135419,Temporal Image Collection Filtering,4941
679,script_96317.txt,Function,Band Renaming,Rename Image Bands,0.881265283,Rename Image Bands,0.784099817,Rename Image Bands,4941
680,script_96317.txt,Function,Index Calculation,Geometric Index Calculation,0.951125801,Image Index Calculation,0.855573058,Spectral Index Computation,4941
681,script_96317.txt,Function,Quality Band Addition,Image Band Addition,0.861714005,Image Band Addition,0.842062414,Quality Band Addition,4928
682,script_96317.txt,Function,Mosaicking,Image Mosaicking,0.90237838,Image Mosaicking,0.895328403,Image Mosaicking,4928
683,script_96322.txt,Function,Image Collection Filtering,Filter Image Collection,0.986509681,Filter Image Collection,0.903135419,Temporal Image Collection Filtering,4928
684,script_96322.txt,Function,Band Renaming,Rename Image Bands,0.881265283,Rename Image Bands,0.784099817,Rename Image Bands,4928
685,script_96322.txt,Function,Quality Band Calculation,Calculate Data For Specific Spectral Bands,0.873225987,Calculate Data For Specific Spectral Bands,0.721381724,Quality Assessment,4928
686,script_96322.txt,Function,Mosaic Creation,Quality Mosaic Generation,0.880414128,Filter And Mosaic,0.826758802,Image Mosaicking,4938
687,script_96322.txt,Function,Training Data Collection,Training Data Creation,0.941925764,Filtering Training Data,0.809742272,Training Data Sampling,4938
688,script_96332.txt,Function,Image collection filtering based on date and location,Filter Image Collection By Date And Region,0.964108348,Filter Image Collection By Date And Region,0.899417043,Filter Image Collection By Date And Region,4938
689,script_96332.txt,Function,Band selection and renaming,Rename Spectral Bands,0.909729898,Rename Image Bands,0.696442544,Rename Image Bands,4938
690,script_96332.txt,Function,Quality band index calculation,Image Index Calculation,0.859111905,Image Index Calculation,0.672932386,Quality Control,4938
691,script_96332.txt,Function,Image mosaicking,Image Mosaicking,0.938568115,Image Mosaicking,0.889053822,Image Mosaicking,4962
692,script_96361.txt,Function,Unpacking bit bands for quality information extraction,Spectral Values Extraction,0.835947454,Spectral Values Extraction,0.683585644,Image Band Manipulation,4962
693,script_96361.txt,Function,"Adding Fmask for cloud, water, snow/ice detection",Cloud And Snow Masking,0.874994218,Cloud And Snow Masking,0.727524698,Quality Masking,4962
694,script_96361.txt,Function,Calculating MNDWI for water body detection,Calculates Modified Normalized Difference Water Index (MNDWI),0.887286782,Calculates Modified Normalized Difference Water Index (MNDWI),0.837282658,Calculate Normalized Difference Water Index (NDWI),4962
695,script_96361.txt,Function,Preparing predictors for geospatial analysis,Spatial Analysis,0.84772563,Data Preparation,0.704886496,Feature Selection For Training,4962
696,script_96424.txt,Function,Water level adjustment slider,Detect Water,0.852508068,Apply Threshold To Identify Water Surface,0.600413918,Image Stretching,4931
697,script_96424.txt,Function,Lake shore statistics calculation,Statistics Calculation,0.876015961,Boundary Statistics Calculation,0.673108995,Boundary Statistics Calculation,4931
698,script_96426.txt,Function,Calculate water area changes,Water body Area Calculation,0.932995439,Water body Area Calculation,0.810996175,Area Calculation,4931
699,script_96426.txt,Function,Fill in clouded areas,Reduce Cloud Effects,0.891020358,Image Gap Filling,0.706701636,Cloud Correction Function,4931
700,script_96426.txt,Function,Extract lake area information,Surface water area computation,0.845929205,Generate Time Series Charts Of Water Area,0.620138228,Area Calculation,4931
701,script_96427.txt,Function,Calculate water surface area,Surface water area computation,0.959848821,Surface water area computation,0.901773274,Calculate Area Of Water Body,4964
702,script_96427.txt,Function,Generate lake area change chart,Generate Time Series Charts Of Water Area,0.89402914,Generate Time Series Charts Of Water Area,0.718658686,Generate Time Series Charts Of Water Area,4964
703,script_96458.txt,Function,Cloud removal from Sentinel-2 images,Image Cloud Removal,0.931037188,Image Cloud Removal,0.788810134,Reduce Cloud Effects,4964
704,script_96458.txt,Function,"Calculating NDVI, NDBI, and NDWI",Calculates Normalized Difference Water Index (NDWI),0.878154695,Compute Median Of NDVI,0.790192008,Calculate NDVI And NDWI,4964
705,script_96458.txt,Function,"Identifying urban, water, and vegetation areas",Urban Area Detection,0.863197982,Identifying Water Body,0.777176857,Identify Water And Flood Surfaces Using Indices,4964
706,script_96458.txt,Function,Detecting rice paddies using Sentinel-1 data,Land Cover Change Detection,0.811562419,Detection,0.605133891,Image Band Addition,4972
707,script_96459.txt,Function,Image collection filtering by date and cloud cover,Filter Image Collection By Cloud Coverage,0.967042923,Filter Image Collection By Cloud Coverage,0.86286813,Filter Image Collection By Date And Cloud Cover,4972
708,script_96459.txt,Function,Image band selection and creation of vegetation indices,Select Specific Bands From Images,0.874891877,Vegetation Indices/Index Calculation,0.743844748,Calculate Environmental And Vegetation Indices,4972
709,script_96459.txt,Function,"Feature collection creation for soil, vegetation, and urban classes",Add A Feature Collection,0.854881167,Map Visualization Of Feature Collection,0.710726738,Training And Sampling For Land Cover Classification,4972
710,script_96459.txt,Function,Spectral unmixing for land cover classification,Land Cover Classification And Mapping,0.882643878,Spectral Unmixing,0.809834719,Spectral Unmixing,4972
711,script_96459.txt,Function,Histogram analysis for threshold determination,Generating Histograms,0.856715083,Thresholding For Identification,0.729343891,Generate Histograms,4941
712,script_96459.txt,Function,Binary classification based on threshold values,Thresholding For Classification,0.859552503,Thresholding For Classification,0.715283394,Classification And Machine Learning,4941
713,script_96519.txt,Function,Elevation visualization,Visualize Elevation Data (DEM),0.955163598,Visualize Elevation Data (DEM),0.819501162,Visualize Elevation Data (DEM),4941
714,script_96519.txt,Function,Flood event visualization,Visualize Disaster Impacts,0.896381855,Visualize Precipitation Data,0.790768325,Visualize Disaster Impacts,4941
715,script_96519.txt,Function,Built-up area visualization,Visualizing Land Cover,0.895646155,Built-up Area Classification,0.793277383,Visualize Land Cover,4941
716,script_96519.txt,Function,Permanent water overlay,Detect Water,0.824517429,Detect Water,0.601967573,Clip Water Body Area,4940
717,script_96519.txt,Function,Fire perimeter visualization,Visualize Fire Data,0.919591427,Visualize Fire Data,0.825399518,Visualize Burned Areas,4940
718,script_96519.txt,Function,Earthquake buffer generation,Buffer Creation,0.849114776,Buffer Creation,0.733305752,Buffer Creation,4940
719,script_96537.txt,Function,Cloud masking for Landsat images,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.925079703,Image Cloud Masking,0.819311857,Cloud And Shade Masking,4940
720,script_96537.txt,Function,Reprojection and aggregation of data,Image Reprojection,0.849433482,Image Reprojection,0.809258103,Image Reprojection,4940
721,script_96537.txt,Function,"NDVI, NDWI, and BSI calculation",Calculates Normalized Difference Water Index (NDWI),0.86934948,Compute Median Of NDVI,0.731468201,Spectral Index Computation,4949
722,script_96537.txt,Function,Stratified sampling for training and testing data,Training Data Sampling,0.915250063,Stratified Sampling,0.833242655,Sampling Regions For Training Data,4949
723,script_96537.txt,Function,Random forest classification,Random Forest Classification,0.979160786,Random Forest Classification,0.958222151,Random Forest Classification,4949
724,script_96537.txt,Function,Accuracy assessment using confusion matrix,Evaluate Classifier Performance Using Confusion Matrix,0.89117831,Accuracy Assessment,0.774016261,Validation And Accuracy Assessment,4949
725,script_96537.txt,Function,Histogram generation for predicted land cover,Generating Histograms,0.880531192,Visualizing Land Cover,0.76951158,Generate Histograms,4949
726,script_96537.txt,Function,Evapotranspiration visualization,Visualize Precipitation Data,0.87233907,Enhancing Image Visualization,0.69391942,Temporal Analysis,4946
727,script_96538.txt,Function,Cloud masking for Sentinel-2 images,Image Cloud Masking,0.918573737,Image Cloud Masking,0.791841865,Cloud And Shade Masking,4946
728,script_96538.txt,Function,Adding spectral indices to the image,Spectral Index Computation,0.871407986,Addition Of Spectral Indices,0.843060315,Image Band Addition,4946
729,script_96558.txt,Function,Temporal aggregation of CHIRPS data,Temporal Aggregation,0.871836603,Temporal Aggregation,0.730782747,Temporal Aggregation,4946
730,script_96558.txt,Function,Temporal aggregation of NDVI data,Generate Time Series Data For NDVI Changes,0.901082814,Generate Time Series Data For NDVI Changes,0.763024807,Temporal Aggregation,4946
