ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT4o,Usage
1640,script_48.txt,Function,Load Kmeans cluster image,Cluster Image Data,0.877052605,Cluster Image Data,0.678901076,Segment Image Into Clusters,4882
1641,script_48.txt,Function,Load LandTrendr parameters,Display Land Cover,0.813556075,Terrain Analysis,0.58689779,Import/Load Data,4875
1642,script_48.txt,Function,Clip image to area of interest,Clip Images To A Specific Region,0.94868052,Clip Images To A Specific Region,0.863819301,Clip Images To A Specific Region,4875
1643,script_48.txt,Function,Load LandTrendr modules,Add Land Use Layer,0.831864595,Export Terrain Layers,0.613654852,Import/Load Data,4875
1644,script_48.txt,Function,Prepare image collection,Filter Image Collection,0.895466924,Prepares Images For Classification,0.766102314,Data Preparation,4875
1645,script_48.txt,Function,Adjust timestamps,Filter Images By Time,0.829067171,Add Date Information To Images,0.70662415,Add Date Information To Images,4875
1646,script_48.txt,Function,Rename bands,Rename Image Bands,0.917658448,Rename Image Bands,0.848937035,Rename Image Bands,4881
1647,script_48.txt,Function,Calculate indices,Geometric Index Calculation,0.913011074,Image Index Calculation,0.755283475,Calculate Spectral Indices And Ratios From Satellite Bands,4881
1648,script_48.txt,Function,Prepare breakpoints,Data Preparation,0.803753674,Data Preparation,0.644961953,Data Preparation,4881
1649,script_48.txt,Function,Run LandTrendr fit algorithm,Performs Linear Fits,0.817894042,Run Algorithm For Change Detection,0.646585703,Fit Model To Image Collection,4881
1650,script_48.txt,Function,Convert LandTrendr fit to output,Convert And Format Spatial Data For Export,0.834769785,Performs Linear Fits,0.586427867,Export Fitted Parameters And Phases,4881
1651,script_48.txt,Function,Calculate segment lengths,Distance Calculation,0.861930966,Distance Calculation,0.669159532,Calculate Distance,4878
1652,script_48.txt,Function,Calculate time since last vertex,Calculate Temporal Spectral Indices,0.80938369,Calculate Ratio Between Recent And Historical Images,0.641284227,Spatial Analysis,
1653,script_48.txt,Function,Export segment length image,Export Clipped Image,0.919889808,Export Clipped Image,0.783592641,Calculate Time Series Charts,4878
1654,script_48.txt,Function,Export time since vertex image,Export Composite Image,0.851485372,Export Processed Images,0.678828597,Spatial Analysis,
1655,script_49902.txt,Function,Filter image collection by date and location,Filter Image Collection By Date And Region,0.971194029,Filter Image Collection By Date And Region,0.929953694,Export Clipped Image,4878
1656,script_49902.txt,Function,Add image layer to map,Layer Addition To Map,0.922194958,Layer Addition To Map,0.865712106,Layer Addition To Map,4889
1657,script_49902.txt,Function,Clip image to geometry,Clip Images To A Specific Region,0.900819361,Select And Clip Image,0.806140125,Clip Images To Specific Geographic Boundaries,4889
1658,script_49902.txt,Function,Calculate NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.891927719,Compute Median Of NDVI,0.883117259,Computes Normalized Difference Vegetation Index (NDVI),4889
1659,script_49902.txt,Function,Add NDVI layer to map,Layer Addition To Map,0.879835665,Addition Of NDVI,0.820508003,Add NDVI Band To Images,4889
1660,script_49902.txt,Function,Center map on NDVI,Visualize NDVI Results,0.848493099,Visualize NDVI Results,0.698839068,Visualize NDVI Results,4889
1661,script_49902.txt,Function,Print NDVI values,Visualize NDVI Results,0.878127396,Visualize NDVI Results,0.771814227,Computes Normalized Difference Vegetation Index (NDVI),4890
1662,script_49902.txt,Function,Calculate NDMI,Calculates Normalized Difference Water Index (NDWI),0.890468478,Compute Median Of NDVI,0.784928441,Calculate Normalized Difference Water Index (NDWI),4890
1663,script_49902.txt,Function,Add NDMI layer to map,Layer Addition To Map,0.894472718,Layer Addition To Map,0.73846066,Add Vegetation Indices,4890
1664,script_49902.txt,Function,Print NDMI values,Visualize NDVI And Date Information,0.824378967,Compute Median Of NDVI,0.666936398,Calculate Normalized Difference Water Index (NDWI),4890
1665,script_49902.txt,Function,Create legend panel,Legend Creation,0.889702916,Add A Legend,0.701263905,Add A Legend,4890
1666,script_49902.txt,Function,Add legend title,Add A Legend,0.939622343,Add A Legend,0.862333417,Add A Legend,4868
1667,script_49902.txt,Function,Add legend symbols,Add A Legend,0.935708284,Add A Legend,0.813809991,Add A Legend,4868
1668,script_49902.txt,Function,Center map on NDMI,Display Interactive Map,0.815513134,Compute Median Of NDVI,0.606095552,Visualization Setup,4868
1669,script_49902.txt,Function,Add legend to map,Add A Legend,0.914942265,Add A Legend,0.840771914,Add A Legend,4868
1670,script_50.txt,Function,Filter feature collection by country name,Filter Feature Collection,0.899931014,Filter Image Collection By Region,0.743191242,Filter Feature Collection,4868
1671,script_50.txt,Function,Select specific bands from image,Select Specific Bands From Images,0.982563734,Select Specific Bands From Images,0.940315127,Select Specific Bands From Images,4883
1672,script_50.txt,Function,Create random points within a region,Random Point Generation,0.905926943,Random Point Generation,0.742651224,Random Point Generation,4883
1673,script_50.txt,Function,Reduce regions to extract canopy cover,Reduction Of Image Regions,0.846901953,Boundary Extraction,0.657331824,Reduction Of Image Regions,4883
1674,script_50.txt,Function,Filter points by random column value,Random Point Generation,0.87453258,Random Point Generation,0.689248145,Random Sampling,4883
1675,script_50.txt,Function,Sample image regions to get spectral values,Sampling Image,0.892753243,Sampling Regions For Test Data,0.744995415,Sampling Regions For Classifier Training,4883
1676,script_50.txt,Function,Train random forest classifier,Train And Apply Random Forest Classifier,0.96266973,Train And Apply Random Forest Classifier,0.814471364,Train And Apply Random Forest Classifier,4893
1677,script_50.txt,Function,Classify images using trained model,Classify Images Based On Trained Model,0.984020472,Classify Images Based On Trained Model,0.924950123,Classify Images Based On Trained Model,4893
1678,script_50.txt,Function,Create image collection from classified images,Display Classified Image and Indices,0.903356075,Exporting Classified Images,0.778939843,Convert And Format Spatial Data For Export,4893
1679,script_50.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4893
1680,script_51624.txt,Function,Create weekly composite images,Generate Image Composites,0.884191871,Generate Image Composites,0.829290748,Creating Median Composites For Specific Time Periods,4893
1681,script_51624.txt,Function,Filter images by date and polarization,Filter Images By Date,0.918285608,Filter Images By Date,0.866491854,Filter Images By Date,4879
1682,script_51624.txt,Function,Visualize images,Enhancing Image Visualization,0.919436276,Visualize Satellite Images,0.871545911,Visualize Satellite Images,4879
1683,script_51624.txt,Function,Create and configure maps,Mapping Features,0.873539865,Create A Thematic Map,0.711376905,Map Visualization Of Feature Collection,4879
1684,script_51624.txt,Function,Add layer selection widget,Add Land Use Layer,0.859991372,Add Land Use Layer,0.704586029,Layer Addition To Map,4879
1685,script_51624.txt,Function,Link maps in a split panel,Display Interactive Map,0.843320489,Link Maps For Synchronized Viewing,0.714125931,Link Maps For Synchronized Viewing,4879
1686,script_52026.txt,Function,Filter images by region,Filter Images By Region,0.991547883,Filter Images By Region,0.971932411,Filter Images By Region,4876
1687,script_52026.txt,Function,Filter images by date,Filter Images By Date,0.994331598,Filter Images By Date,0.979544282,Filter Images By Date,4876
1688,script_52026.txt,Function,Calculate mean image,Calculates Mean Of Image Collection,0.937370956,Calculates Median Of Image Collection,0.822437704,Calculates Mean Of Image Collection,4876
1689,script_52026.txt,Function,Clip image to region,Clip Images To A Specific Region,0.967746675,Clip Images To A Specific Region,0.916698456,Clip Images To A Specific Region,4876
1690,script_52026.txt,Function,Calculate mean value in region,Compute Mean Values,0.908328235,Compute Mean Values,0.766383648,Compute Mean Values,4876
1691,script_54980.txt,Function,Create initial image,Binary Image Creation,0.869309485,Binary Image Creation,0.686075687,Import/Load Data,4869
1692,script_54980.txt,Function,Iterate over years,Temporal Averaging,0.821150422,Creating Annual Composite,0.672161102,Temporal Analysis,4869
1693,script_54980.txt,Function,Select previous year's classification,Filter Images By Year,0.80031085,Select Data,0.631710708,Select Specific Bands From Images,4869
1694,script_54980.txt,Function,Select current year's classification,Filter Images By Year,0.808073163,Filter Image Collection By Year,0.638988137,Select Specific Bands From Images,4869
1695,script_54980.txt,Function,Combine classifications,Classification,0.899552345,Classification,0.649013519,Combine Multiple Image Properties,4869
1696,script_54980.txt,Function,Add new classification band,Add Normalized Difference Band,0.879102051,Add Normalized Difference Band,0.752169847,Add Normalized Difference Band,4873
1697,script_54980.txt,Function,Remap classification values,Remapping Values,0.888524532,Remapping Values,0.736685276,Remapping Values,4873
1698,script_54980.txt,Function,Create image collection,Filter Image Collection,0.914304614,Generate Image Composites,0.790414214,Temporal Collection Creation,4873
1699,script_54980.txt,Function,Generate video thumbnail URL,Clip And Visualize,0.784307182,Generate Image Composites,0.594814718,Generate Visualizations and Charts For Analysis,4873
1700,script_59099.txt,Function,Create a point geometry,Filtering Polygons,0.843274951,Random Point Generation,0.663613081,Buffering Points,4873
1701,script_59099.txt,Function,Center map on point,Display Interactive Map,0.837850094,Layer Addition To Map,0.646056712,Map Visualization Of Feature Collection,4891
1702,script_59099.txt,Function,Add point to map,Layer Addition To Map,0.901006103,Layer Addition To Map,0.792324543,Add A Feature Collection,4891
1703,script_59099.txt,Function,Set map to satellite view,Visualize Satellite Images,0.890397787,Visualize Satellite Images,0.707526803,Visualize True Color Images,4891
1704,script_59099.txt,Function,Filter image collection by date and cloud coverage,Filter Image Collection By Cloud Coverage,0.965449929,Filter Image Collection By Cloud Coverage,0.883485973,Filter Image Collection By Date And Cloud Coverage,4891
1705,script_59099.txt,Function,Calculate NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.891927719,Compute Median Of NDVI,0.883117259,Computes Normalized Difference Vegetation Index (NDVI),4891
1706,script_59099.txt,Function,Map NDVI calculation over image collection,Add NDVI Band To Images,0.865183592,Add NDVI Band To Images,0.706567824,Calculate Temporal Spectral Indices,4896
1707,script_59099.txt,Function,Visualize NDVI,Visualize NDVI Results,0.955512762,Visualize NDVI Results,0.913256645,Visualize NDVI Results,4896
1708,script_59099.txt,Function,Generate NDVI time series chart,Generate Time Series Charts For NDVI,0.981719017,Generate Time Series Charts For NDVI,0.938014627,Generate Time Series Charts For NDVI,4896
1709,script_62526.txt,Function,Filter image collection by date and region,Filter Image Collection By Date And Region,0.995094478,Filter Image Collection By Date And Region,0.97317636,Filter Image Collection By Date And Region,4896
1710,script_62526.txt,Function,Calculate date difference,Difference Calculation,0.912377119,Difference Calculation,0.813263297,Calculate Difference Normalized Burn Ratio (dNBR),4896
