ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_BERT,Top1_Similarity_BERT,Value_BERT0,Top1_Similarity_BERT0,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage,Value_sentence-t5-large2,Top1_Similarity_sentence-t5-large2,Value_BAAI2,Top1_Similarity_BAAI2
819,script_72.txt,Function,Converting LandTrendr fit output,Terrain Flattening,0.628508866,Sort Images By Acquisition Time,0.999020457,Unit Conversion For Energy Balance Components,0.93129909,Data Conversion,0.846315324,Data Conversion,"{'prompt_tokens': 4017, 'completion_tokens': 2, 'total_tokens': 4019}",Data Conversion,0.846315324306488,Terrain Flattening,0.6285088658332825
820,script_72.txt,Function,Detecting changes using LandTrendr modules,Land Cover Change Detection,0.755709827,Merge Different Land Cover Feature Collections,0.998858213,Filter Image Collection By Cloud Coverage,0.892434359,Land Cover Change Detection,0.870646656,Change Detection,"{'prompt_tokens': 4017, 'completion_tokens': 2, 'total_tokens': 4019}",Change Detection,0.8451070785522461,Change Detection,0.712442934513092
821,script_72.txt,Function,Exporting image outputs,Export Processed Images,0.846935868,Generate Image Composites,0.999226332,Exporting Prediction Results,0.934856176,Export Processed Images,0.940284491,Export Processed Images,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}",Export Processed Images,0.9402844905853271,Export Processed Images,0.8469358682632446
822,script_75448.txt,Function,Filter image collection by boundary,Filter Image Collection By Bounds,0.938044429,Filter Image Collection By Bounds,0.999679923,Filter Image Collection By Region,0.967409372,Filter Image Collection By Bounds,0.975340903,Filter Image Collection By Bounds,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}",Filter Image Collection By Bounds,0.9753409028053284,Filter Image Collection By Bounds,0.9380444288253784
823,script_75448.txt,Function,Generate annual composite images,Creating Annual Composite,0.844943225,Generate Image Composites,0.999643803,Generate Time Series Charts Of Corrected Data,0.951723933,Creating Annual Composite,0.92825222,Annual Mosaick,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}",Export Composite Image,0.8650497198104858,Calculate Annual Precipitation,0.6734534502029419
824,script_75448.txt,Function,Compute NDWI,Calculates Normalized Difference Water Index (NDWI),0.794927716,Visualize NDVI Results,0.998713374,Compute Median Of NDVI,0.936377287,Calculates Normalized Difference Water Index (NDWI),0.907331586,Water Indices/Index Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 7, 'total_tokens': 4018}",Calculates Normalized Difference Water Index (NDWI),0.9073315858840942,Calculates Normalized Difference Water Index (NDWI),0.794927716255188
825,script_75448.txt,Function,Segment with Otsu method,Otsu Thresholding,0.712083697,Segment Image Into Clusters,0.998678982,Otsu Thresholding,0.939630747,Otsu Thresholding,0.822887838,Thresholding For Identification,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Otsu Thresholding,0.8228878378868103,Otsu Thresholding,0.7120836973190308
826,script_75448.txt,Function,Calculate area of segmented waterbody,Water body Area Calculation,0.840363383,Water body Area Calculation,0.999129057,Calculate Tree Cover Area,0.947270453,Water body Area Calculation,0.959606469,Water body Area Calculation,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}",Water body Area Calculation,0.9596064686775208,Water body Area Calculation,0.8403633832931519
827,script_76696.txt,Function,Cloud removal for Landsat images,Image Cloud Removal,0.819150984,Sort Image Collections By Cloud Cover,0.999354124,Image Cloud Masking,0.930224657,Image Cloud Removal,0.904718041,Cloud Filtering,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Filter And Mosaic Landsat Images,0.8549000024795532,"Merge, Harmonize, And Standardize Landsat Image Collections",0.6790376901626587
828,script_76696.txt,Function,NDVI calculation for Landsat images,Compute Median Of NDVI,0.747557878,Generate Time Series Charts For NDVI,0.999136686,Unit Conversion For Temperature Data,0.929673791,Computes Normalized Difference Vegetation Index (NDVI),0.875938296,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4015, 'completion_tokens': 9, 'total_tokens': 4024}",Filter And Mosaic Landsat Images,0.8408021926879883,Visualize NDVI Results,0.6883985996246338
829,script_76696.txt,Function,Image collection filtering by date and bounds,Filter Image Collection By Date And Boundaries,0.934740543,Filter Image Collection By Date And Boundaries,0.999462843,Feature Filtering And Mapping,0.922968447,Filter Image Collection By Date And Boundaries,0.984663367,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4015, 'completion_tokens': 8, 'total_tokens': 4023}",Filter Image Collection By Date And Boundaries,0.9846633672714232,Filter Image Collection By Date And Boundaries,0.9347405433654785
830,script_76696.txt,Function,Image masking using quality band,Image Masking,0.758946896,Image Band Normalization,0.999112964,Image Masking,0.955177903,Image Masking,0.928065419,Quality Masking,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Image Masking,0.9280654191970824,Image Masking,0.7589468955993652
831,script_76696.txt,Function,Harmonization of Landsat 8 and Landsat 7 images,"Merge, Harmonize, And Standardize Landsat Image Collections",0.763331831,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.998936057,Reduction Of Image Collection,0.882590234,Harmonization Of Images,0.865359187,Harmonization,"{'prompt_tokens': 4021, 'completion_tokens': 3, 'total_tokens': 4024}",Harmonization Of Images,0.8653591871261597,"Merge, Harmonize, And Standardize Landsat Image Collections",0.7633318305015564
832,script_76696.txt,Function,Image count calculation for summer images,Pixel Count Calculation,0.736482978,Calculates Median Of Image Collection,0.999082506,Filter Images by wind conditions,0.944251955,Pixel Count Calculation,0.853819966,Count Pixels,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Pixel Count Calculation,0.8538199663162231,Pixel Count Calculation,0.7364829778671265
833,script_76709.txt,Function,Filtering image collection by date and cloud coverage,Filter Image Collection By Cloud Coverage,0.879156113,Filter Image Collection By Cloud Coverage,0.999418497,Filter Image Collection By Date And Boundaries,0.880733252,Filter Image Collection By Cloud Coverage,0.96168375,Filter Image Collection By Date And Cloud Coverage,"{'prompt_tokens': 4017, 'completion_tokens': 9, 'total_tokens': 4026}",Filter Image Collection By Cloud Coverage,0.961683750152588,Filter Image Collection By Cloud Coverage,0.8791561126708984
834,script_76709.txt,Function,Calculating NDVI and other vegetation indices,Computes Normalized Difference Vegetation Index (NDVI),0.877003491,Calculate Environmental And Vegetation Indices,0.998990417,Calculate Environmental And Vegetation Indices,0.938760459,Computes Normalized Difference Vegetation Index (NDVI),0.932181418,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4016, 'completion_tokens': 9, 'total_tokens': 4025}",Vegetation Indices/Index Calculation,0.9210236072540284,Vegetation Indices/Index Calculation,0.8228797912597656
835,script_76709.txt,Function,Masking clouds and cirrus,Cloud And Water Masking,0.805313468,Cloud And Shade Masking,0.999403536,Cloud And Water Masking,0.903158367,Cloud And Shade Masking,0.934284925,Image Cloud Masking,"{'prompt_tokens': 4014, 'completion_tokens': 4, 'total_tokens': 4018}",Image Cloud Masking,0.9028854966163636,Image Cloud Masking,0.7615170478820801
836,script_76709.txt,Function,Computing percentiles of vegetation indices,Vegetation Indices/Index Calculation,0.8156479,Calculate Environmental And Vegetation Indices,0.999080896,Estimating Soil Loss,0.919322193,Vegetation Indices/Index Calculation,0.912642002,Feature Calculation,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Vegetation Indices/Index Calculation,0.9126420021057128,Vegetation Indices/Index Calculation,0.8156479001045227
837,script_76709.txt,Function,Creating a mosaic of median bands,Create Median Composite Of Images,0.755368412,Creating Median Composites For Specific Time Periods,0.998571515,Creating Seasonal Composite,0.938633382,Creating Median Composites For Specific Time Periods,0.869165778,Image Mosaicking,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}",Select Specific Bands From Images,0.863957405090332,Filter And Mosaic,0.6790192127227783
838,script_76709.txt,Function,Exporting images to Google Drive,Export Processed Images To Google Drive,0.901304483,Export Processed Images To Google Drive,0.999787152,Exporting Classified Images,0.909758329,Export Processed Images To Google Drive,0.964219689,Export Processed Images To Google Drive,"{'prompt_tokens': 4014, 'completion_tokens': 7, 'total_tokens': 4021}",Export Processed Images To Google Drive,0.9642196893692015,Export Processed Images To Google Drive,0.9013044834136963
839,script_76805.txt,Function,Mask pixels with high SummaryQA,Clear Pixel Masking,0.699509919,Compute Median Of NDVI,0.998662412,Stack Multiple Image Bands,0.92489028,Quality Masking,0.871261358,Quality Masking,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Quality Masking,0.8712613582611084,Clear Pixel Masking,0.6995099186897278
840,script_76805.txt,Function,Mask out water,Cloud And Water Masking,0.723725677,Shadow Masking,0.999090672,Detect Water,0.957565784,Cloud And Water Masking,0.903529763,Water Masking,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}",Filter And Mask,0.864978015422821,Export Masked Image,0.6599732637405396
841,script_76805.txt,Function,Calculate annual NDVI/EVI,Compute Median Of NDVI,0.770199895,Visualize NDVI Results,0.999138594,Calculate Irrecoverable Carbon Loss,0.943501294,Calculating Annual Average,0.866870642,Spectral Index Computation,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}",Calculate Annual Precipitation,0.8404068946838379,Visualize NDVI And Date Information,0.7034298181533813
842,script_76805.txt,Function,Calculate regression trends,Calculate Long-Term Averages,0.750255287,Regression Analysis,0.999128938,Calculate Urban Green Density,0.945502639,Regression Analysis,0.879509687,Regression Analysis,"{'prompt_tokens': 4011, 'completion_tokens': 2, 'total_tokens': 4013}",Regression Analysis,0.879509687423706,Calculates Median Values,0.6954770088195801
843,script_76805.txt,Function,Map coefficients,Mapping Features,0.730519593,Gradient Calculation,0.998997688,Area Calculation,0.932407081,Mapping Index/Indices,0.867228031,Harmonic Modeling,"{'prompt_tokens': 4010, 'completion_tokens': 5, 'total_tokens': 4015}",Mapping Index/Indices,0.8672280311584473,Mapping Features,0.7305195927619934
844,script_76805.txt,Function,Calculate average NDVI/EVI in region,Compute Median Of NDVI,0.812167406,Add NDVI Band To Images,0.999180794,Calculate Irrecoverable Carbon Loss,0.93656534,Compute Averages,0.871600866,'Spectral Index Computation',"{'prompt_tokens': 4017, 'completion_tokens': 7, 'total_tokens': 4024}",Calculate Area Statistics,0.8646285533905029,Visualize NDVI Results,0.6828685998916626
845,script_76839.txt,Function,Filtering image collection by date and quality,Filter Image Collection By Date,0.897835255,Filter Image Collection By Date And Region,0.999467731,Filter Image Collection By Date And Boundaries,0.906489432,Filter Image Collection By Date,0.953462422,Filter Image Collection By Date And Quality,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}",Filter Image Collection By Date And Boundaries,0.947845995426178,Filter Image Collection By Date And Boundaries,0.8813979625701904
846,script_76839.txt,Function,Masking bad QA pixels,Clear Pixel Masking,0.735270381,Clear Pixel Masking,0.999260068,Buffering Edges,0.902590632,Filtering Pixels,0.876851916,Image Masking,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}",Filtering Pixels,0.8768519759178162,Clear Pixel Masking,0.7352703809738159
847,script_76839.txt,Function,Computing normalized difference vegetation index,Computes Normalized Difference Vegetation Index (NDVI),0.848570168,Vegetation Indices/Index Calculation,0.998907566,Area Degradation Calculation,0.945603788,Computes Normalized Difference Vegetation Index (NDVI),0.924468815,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4013, 'completion_tokens': 9, 'total_tokens': 4022}",Vegetation Indices/Index Calculation,0.8931645154953003,Calculate Normalized Difference And Other Indices,0.7721743583679199
848,script_76839.txt,Function,Computing land surface water index,Surface water area computation,0.80871439,Surface water area computation,0.999428928,Area Calculation,0.947662473,Surface water area computation,0.9020679,Calculates Normalized Difference Water Index (NDWI),"{'prompt_tokens': 4013, 'completion_tokens': 12, 'total_tokens': 4025}",Surface water area computation,0.9020678997039796,Surface water area computation,0.8087143898010254
849,script_76839.txt,Function,Clipping images to region of interest,Clip Images To A Specific Region,0.905403912,Clip Temperature Data To Area Of Interest,0.999364376,Clip Temperature Data To Area Of Interest,0.940989316,Clip Images To A Specific Region,0.970549226,Clip Images To A Specific Region,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}",Clip Images To A Specific Region,0.97054922580719,Clip Images To A Specific Region,0.9054039120674133
850,script_76839.txt,Function,Exporting images to drive,Export Processed Images To Drive,0.874197721,Export Processed Images To Drive,0.999714255,Stacking Multiple Images,0.928141236,Export Processed Images To Drive,0.960719824,Export Processed Images To Drive,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}",Export Processed Images To Drive,0.960719883441925,Export Processed Images To Drive,0.8741976022720337
851,script_76840.txt,Function,Filtering image collection by date and quality,Filter Image Collection By Date,0.897835255,Filter Image Collection By Date And Region,0.999467731,Filter Image Collection By Date And Boundaries,0.906489432,Filter Image Collection By Date,0.953462422,Filter Image Collection By Date And Quality,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}",Filter Image Collection By Date And Boundaries,0.947845995426178,Filter Image Collection By Date And Boundaries,0.8813979625701904
