Script_ID,Head_Entity_update,Tail_Entity_update
script_188414.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Slope calculation
script_188414.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images To Google Drive
script_188455.txt,users/kitmyfaceplease2/,Filter Image Collection By Date And Boundaries
script_188458.txt,projects/ee-kitmyfaceplease2/assets/,Image Cloud Masking
script_188502.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date And Boundaries
script_188502.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Mask Areas To Refine Flood Detection
script_188506.txt,Sentinel-2: Cloud Probability,Filter Image Collection By Date And Boundaries
script_188511.txt,Sentinel-2: Cloud Probability,Correlation Analysis
script_28.txt,users/ak_glaciers/,Harmonization Of Reflectance
script_3043.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,"Calculate Other Vegetation Indices/index (SAVI, EVI)"
script_3043.txt,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,"Calculate Other Vegetation Indices/index (SAVI, EVI)"
script_3043.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,"Calculate Other Vegetation Indices/index (SAVI, EVI)"
script_48.txt,users/ak_glaciers/,Machine Learning Model Training
script_48.txt,projects/servir-mekong/composites/,Distance Calculation
script_59099.txt,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Compute Median Of NDVI
script_59099.txt,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Computes Normalized Difference Vegetation Index (NDVI)
script_67562.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Compute Median Of NDVI
script_67562.txt,NASA SRTM Digital Elevation 30m,Vegetation Indices/Index Calculation
script_71184.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Compute Median Of NDVI
script_71184.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Generate Time Series Charts
script_72.txt,"LSIB 2017: Large Scale International Boundary Polygons, Detailed",Buffering Features
script_76709.txt,users/cxliu2015/,Compute Median Of NDVI
script_76709.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Compute Median Of NDVI
script_76805.txt,MOD44W.006 Terra Land Water Mask Derived From MODIS and SRTM Yearly Global 250m,Compute Median Of NDVI
script_78805.txt,users/philipegeo/,Filter Image Collection By Cloud Coverage
script_78805.txt,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Cloud Coverage
script_78805.txt,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,"Calculate Other Vegetation Indices/index (SAVI, EVI)"
script_95721.txt,users/eduardosperanza-Embrapa/Projeto-Coplacana/,Addition Of NDVI
script_95721.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Image Cloud Masking
script_95950.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Clip Images To A Specific Region
script_95950.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Add Date Information To Images
script_96316.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Quality Mosaic Generation
script_96317.txt,users/cesarnon/datos_cba_2017/,Clip Images To A Specific Region
script_96317.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Vegetation Indices/Index Calculation
script_96322.txt,users/eemapascordoba/LCLU_2021/,Vegetation Indices/Index Calculation
script_96361.txt,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Water Indices/Index Calculation
script_96361.txt,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data TOA Reflectance,Water Indices/Index Calculation
script_96361.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data TOA Reflectance,Water Indices/Index Calculation
script_96361.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Water Indices/Index Calculation
script_96361.txt,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Water Indices/Index Calculation
script_96361.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Water Indices/Index Calculation
script_96361.txt,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Compute Median Of NDVI
script_96361.txt,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data TOA Reflectance,Compute Median Of NDVI
script_96361.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data TOA Reflectance,Compute Median Of NDVI
script_96361.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Compute Median Of NDVI
script_96361.txt,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Compute Median Of NDVI
script_96361.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Compute Median Of NDVI
script_96424.txt,"JRC Global Surface Water Mapping Layers, v1.4",Select Specific Bands From Images
script_96426.txt,users/sarinarinab/,Mask Areas To Refine Flood Detection
script_96426.txt,users/sntopp/,Mask Areas To Refine Flood Detection
script_96426.txt,"JRC Global Surface Water Mapping Layers, v1.4",Mask Areas To Refine Flood Detection
script_96459.txt,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Add NDWI Band To Images
script_96459.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Add NDWI Band To Images
script_96519.txt,users/eeranyartrodrigo/,Buffer Creation
script_96537.txt,users/eeranyartrodrigo/geoMediana/,Calculates Median Of Image Collection
script_96558.txt,MOD13Q1.061 Terra Vegetation Indices 16-Day Global 250m,Calculates Spatial Correlation
script_96558.txt,MOD13Q1.061 Terra Vegetation Indices 16-Day Global 250m,Filter Image Collection By Date
script_96558.txt,CHIRPS Daily: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),Area Statistics Calculation
script_96558.txt,CHIRPS Daily: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),Calculates Spatial Correlation
script_96578.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Date And Region
script_96578.txt,MOD14A1.061: Terra Thermal Anomalies & Fire Daily Global 1km,Burn Masking
script_97208.txt,users/efafernandes_FCT-UNL/ICNF_AArdida/,Filter Image Collection By Date And Boundaries
script_97208.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date And Boundaries
script_97209.txt,users/efafernandes_FCT-UNL/ICNF_AArdida/,Filter Image Collection By Date And Region
script_97209.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date And Region
script_97210.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Computes Normalized Difference Vegetation Index (NDVI)
script_97250.txt,"DMSP OLS: Nighttime Lights Time Series Version 4, Defense Meteorological Program Operational Linescan System",Calculate Statistical Indicators Of Image Collection
script_97250.txt,MCD12Q1.061 MODIS Land Cover Type Yearly Global 500m,Clip Images To A Specific Region
script_97292.txt,NAIP: National Agriculture Imagery Program,Cluster Analysis
script_97292.txt,USDA NASS Cropland Data Layers,Cluster Analysis
script_97295.txt,Dynamic World V1,Filter Image Collection By Region
script_97430.txt,Sentinel-2: Cloud Probability,Calculates Normalized Difference Water Index (NDWI)
script_97430.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Calculates Normalized Difference Water Index (NDWI)
script_97430.txt,Sentinel-2: Cloud Probability,Image Cloud Masking
script_97430.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Cloud Masking
script_97508.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Display Interactive Map
script_97512.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Calculate Difference Normalized Burn Ratio (dNBR)
script_97512.txt,users/cade/,Clip Images To A Specific Region
script_97539.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,"Calculate Other Vegetation Indices/index (SAVI, EVI)"
script_97539.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images To Google Drive
script_97582.txt,users/avaise99/,Clip Images To A Specific Region
script_97582.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Clip Images To A Specific Region
script_97609.txt,users/eijulio/,Filter Image Collection By Date
script_97610.txt,ERA5 Daily Aggregates - Latest Climate Reanalysis Produced by ECMWF / Copernicus Climate Change Service,Filter And Process
script_97610.txt,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",Filter And Process
script_97700.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Computes Normalized Difference Vegetation Index (NDVI)
script_97700.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Clustering
script_97700.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Cluster Analysis
script_97704.txt,GMTED2010: Global Multi-resolution Terrain Elevation Data 2010,Export Processed Data To Drive
script_97704.txt,NASA SRTM Digital Elevation 30m,Export Processed Data To Drive
script_97704.txt,GTOPO30: Global 30 Arc-Second Elevation,Export Processed Data To Drive
script_97724.txt,TIGER: US Census States 2018,Converts Joined Data To Image Collection
script_97724.txt,users/eisen520/,Converts Joined Data To Image Collection
script_97955.txt,users/EL/,Mosaic Landsat Images
script_97974.txt,users/EL/,Calculate Data For Specific Spectral Bands
script_97988.txt,"Landsat Global Land Survey 2005, Landsat 7 scenes",Mosaic Landsat Images
script_97988.txt,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,Image Mosaicking
script_97988.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Mosaic Landsat Images
script_97991.txt,users/EL/,Mosaic Landsat Images
script_97991.txt,users/EL/,Machine Learning Model Training
script_97991.txt,USGS Landsat 8 Collection 2 Tier 2 Raw Scenes,Mosaic Landsat Images
script_98003.txt,users/EL/,Calculates Normalized Difference Water Index (NDWI)
script_98005.txt,users/EL/,Cloud Probability Masking
script_98169.txt,users/elaurenyoung/,Image Cloud Masking
script_98257.txt,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",Clip Images To A Specific Region
script_98257.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Clip Images To A Specific Region
script_98258.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Creates And Exports Image Mosaics
script_98259.txt,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",Filter Image Collection By Date And Boundaries
script_98259.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Filter Image Collection By Date And Boundaries
script_98259.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Edge Detection
script_98260.txt,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",Filter Image Collection By Date And Boundaries
script_98260.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Clip Images To Specific Geographic Boundaries
script_98262.txt,MOD09GA.061 Terra Surface Reflectance Daily Global 1km and 500m,Calculate Features To Refine Flood Analysis
script_98262.txt,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",Clip Images To A Specific Region
script_98262.txt,MOD09GA.061 Terra Surface Reflectance Daily Global 1km and 500m,Clip Images To A Specific Region
script_98263.txt,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",Add NDWI Band To Images
script_102957.txt,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Cloud And Cloud Shadow Masking
script_102957.txt,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",Cloud And Cloud Shadow Masking
script_10828.txt,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Computes Normalized Difference Vegetation Index (NDVI)
script_115907.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries
script_118175.txt,"USGS Landsat 9 Level 2, Collection 2, Tier 1",Clip Images To A Specific Region
script_118175.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Clip Images To A Specific Region
script_118175.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Date And Boundaries
script_119133.txt,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Generate Visualizations And Statistical Charts For Classification Results
script_11983.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Normalized Difference Vegetation Index (NDVI)
script_144864.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Computes Normalized Difference Vegetation Index (NDVI)
script_15043.txt,users/abuhafsgaa/,Terrain Data Generation and Analysis
script_165234.txt,MOD09GA.061 Terra Surface Reflectance Daily Global 1km and 500m,Computes Normalized Difference Vegetation Index (NDVI)
script_173652.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Layer Addition To Map
script_174376.txt,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Accuracy Assessment
script_186319.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Add A Feature Collection
script_186319.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Add A Feature Collection
script_186319.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Add A Feature Collection
script_186319.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Add A Feature Collection
script_186319.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Add A Feature Collection
script_186319.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Add A Feature Collection
script_186319.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,Add A Feature Collection
script_186321.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Export Processed Images
script_186325.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date And Boundaries
script_186329.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Normalized Difference Vegetation Index (NDVI)
script_186329.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Computes Normalized Difference Vegetation Index (NDVI)
script_186329.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Computes Normalized Difference Vegetation Index (NDVI)
script_186333.txt,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Clip Images To A Specific Region
script_186365.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Spectral Index Computation
script_186418.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Surface Temperature Calculation
script_186466.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Images By Date
script_186507.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries
script_186507.txt,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries
script_186507.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Filter Image Collection By Date And Boundaries
script_186507.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date And Boundaries
script_186507.txt,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date And Boundaries
script_186507.txt,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date And Boundaries
script_186540.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Computes Normalized Difference Vegetation Index (NDVI)
script_186570.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date And Boundaries
script_186570.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images
script_186570.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Export Processed Images
script_186570.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Export Processed Images
script_186570.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Export Processed Images
script_186570.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Export Processed Images
script_186856.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Cloud And Cloud Shadow Masking
script_186888.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Compute Median Of NDVI
script_186914.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date
script_187226.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Cloud And Water Masking
